"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"2505","6331308501574600589","1","2","1","","1619191126615","wxid_o1ftbileig8i21","哇","","","{","","","497","","-1","","0","0"
"2506","2383691813789265738","1","2","1","","1619191134002","wxid_o1ftbileig8i21","你这段位就比较高了","","","{","","","497","","-1","","0","0"
"2507","2772069303468867344","3","4","0","","1619191141000","wxid_o1ftbileig8i21","<msg><img cdnbigimgurl=""307e020100047730750201000204da1cae3802032f4f5702042ca7206f02046082e5650450777875706c6f61645f777869645f767876666a6b326c733470613231313131325f313631393139313134315f62393334313237382d303264662d346363392d613233342d386432333432366531636135020401052a010201000400"" hdlength=""499334"" cdnhdheight=""0"" length=""1"" cdnthumbaeskey=""02df2c0a28cb1af053293bf73e58ae56"" md5=""34c52c331b1544ccc69fe1a5d84ee3fb"" hevc_mid_size=""131562"" cdnhdwidth=""0"" cdnthumbwidth=""120"" cdnthumbheight=""90"" aeskey=""02df2c0a28cb1af053293bf73e58ae56"" cdnmidwidth=""0"" cdnmidheight=""0"" cdnthumblength=""4886"" encryver=""0"" cdnmidimgurl=""307e020100047730750201000204da1cae3802032f4f5702042ca7206f02046082e5650450777875706c6f61645f777869645f767876666a6b326c733470613231313131325f313631393139313134315f62393334313237382d303264662d346363392d613233342d386432333432366531636135020401052a010201000400"" cdnthumburl=""307e020100047730750201000204da1cae3802032f4f5702042ca7206f02046082e5650450777875706c6f61645f777869645f767876666a6b326c733470613231313131325f313631393139313134315f62393334313237382d303264662d346363392d613233342d386432333432366531636135020401052a010201000400"" /></msg>","THUMBNAIL_DIRPATH://th_0f2e74c0cf8d351cab731424fde45f2b","","{","","","497","","-1","","710479365","0"
"2508","1804327597380372021","1","2","1","","1619191156799","wxid_o1ftbileig8i21","这是临摹还是自己创作？","","","{","","","497","","-1","","0","0"
"2509","4984493059907615114","1","4","0","","1619191198000","wxid_o1ftbileig8i21","临摹啦","","","{","","","497","","-1","","710479368","0"
"2510","8283810068760252443","1","4","0","","1619191204000","wxid_o1ftbileig8i21","我还没那么厉害[捂脸]","","","{","","","497","","-1","","710479369","0"
"2511","969451238965684630","1","2","1","","1619191217601","wxid_o1ftbileig8i21","你是从小学的吗","","","{","","","497","","-1","","0","0"
"2512","4793158596701884048","1","4","0","","1619191231000","wxid_o1ftbileig8i21","但我觉得你的基础比我好多了","","","{","","","497","","-1","","710479371","0"
"2513","2682948791321190109","1","4","0","","1619191236000","wxid_o1ftbileig8i21","不是","","","{","","","497","","-1","","710479372","0"
"2514","2543374802812899194","1","2","1","","1619191255200","wxid_o1ftbileig8i21","你发的第二个感觉还是立体的，是油墨重？","","","{","","","497","","-1","","0","0"
"2515","2119266506525411281","1","4","0","","1619191263000","wxid_o1ftbileig8i21","小时候就学了点素描和国画都很基础那种，也没学多久几个月吧","","","{","","","497","","-1","","710479374","0"
"2516","676802781671217586","1","2","1","","1619191279562","wxid_o1ftbileig8i21","那你猜我从多会开始学的","","","{","","","497","","-1","","0","0"
"2517","3066730737268516890","1","2","1","","1619191294258","wxid_o1ftbileig8i21","从画的水平看","","","{","","","497","","-1","","0","0"
"2518","8104416564448616158","1","4","0","","1619191303000","wxid_o1ftbileig8i21","小时候？","","","{","","","497","","-1","","710479377","0"
"2519","9210390090202688239","1","2","1","","1619191315948","wxid_o1ftbileig8i21","研一[捂脸]","","","{","","","497","","-1","","0","0"
"2520","6299283460418326403","1","4","0","","1619191336000","wxid_o1ftbileig8i21","这么优秀吗","","","{","","","497","","-1","","710479379","0"
"2521","6759723906021887570","1","4","0","","1619191372000","wxid_o1ftbileig8i21","你的研究生生活也太充实了","","","{","","","497","","-1","","710479380","0"
"2522","5424241804898131605","1","4","0","","1619191388000","wxid_o1ftbileig8i21","不像我，连本专业的证都没好好考[皱眉]","","","{","","","497","","-1","","710479381","0"
"2523","4157567725372727237","1","2","1","","1619191416664","wxid_o1ftbileig8i21","我是经历独特","","","{","","","497","","-1","","0","0"
"2524","8800510952802167795","1","2","1","","1619191432470","wxid_o1ftbileig8i21","算改邪归正","","","{","","","497","","-1","","0","0"
"2525","6708464994652393888","1","4","0","","1619191443000","wxid_o1ftbileig8i21","哈哈哈","","","{","","","497","","-1","","710479384","0"
"2526","3634973102710396271","1","4","0","","1619191461000","wxid_o1ftbileig8i21","“邪”是指？","","","{","","","497","","-1","","710479385","0"
"2527","6569591715344734747","1","2","1","","1619191473790","wxid_o1ftbileig8i21","不懂得好好学习呗","","","{","","","497","","-1","","0","0"
"2528","3861370378151513982","1","2","1","","1619191498059","wxid_o1ftbileig8i21","不止专业课，各种各样都可以称为学习","","","{","","","497","","-1","","0","0"
"2529","9176251247438535736","1","4","0","","1619191506000","wxid_o1ftbileig8i21","那我好像反了，小时候还好","","","{","","","497","","-1","","710479388","0"
"2530","7424662802508342180","1","4","0","","1619191517000","wxid_o1ftbileig8i21","长大了有些厌学[捂脸]","","","{","","","497","","-1","","710479389","0"
"2531","7442759019510547000","1","2","1","","1619191523953","wxid_o1ftbileig8i21","那会可能不懂为什么学","","","{","","","497","","-1","","0","0"
"2532","1332204442202875265","822083633","2","1","","1619191569664","wxid_o1ftbileig8i21","<msg><appmsg appid="""" sdkver=""0""><title>你是不是以为我是坏蛋[阴险]</title><des></des><username></username><action>view</action><type>57</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><refermsg><type>1</type><svrid>3634973102710396271</svrid><fromusr>wxid_o1ftbileig8i21</fromusr><chatusr>wxid_o1ftbileig8i21</chatusr><displayname>LDY</displayname><msgsource>&lt;msgsource&#x20;/&gt;&#x0A;</msgsource><content>“邪”是指？</content></refermsg><appattach><totallen>0</totallen><attachid></attachid><cdnattachurl></cdnattachurl><emoticonmd5></emoticonmd5><aeskey></aeskey><fileext></fileext><islargefilemsg>0</islargefilemsg></appattach><extinfo></extinfo><androidsource>0</androidsource><thumburl></thumburl><mediatagname></mediatagname><messageaction><![CDATA[]]></messageaction><messageext><![CDATA[]]></messageext><emoticongift><packageflag>0</packageflag><packageid></packageid></emoticongift><emoticonshared><packageflag>0</packageflag><packageid></packageid></emoticonshared><designershared><designeruin>0</designeruin><designername>null</designername><designerrediretcturl>null</designerrediretcturl></designershared><emotionpageshared><tid>0</tid><title>null</title><desc>null</desc><iconUrl>null</iconUrl><secondUrl>null</secondUrl><pageType>0</pageType></emotionpageshared><webviewshared><shareUrlOriginal></shareUrlOriginal><shareUrlOpen></shareUrlOpen><jsAppId></jsAppId><publisherId></publisherId></webviewshared><template_id></template_id><md5></md5><weappinfo><username></username><appid></appid><appservicetype>0</appservicetype><videopageinfo><thumbwidth>0</thumbwidth><thumbheight>0</thumbheight><fromopensdk>0</fromopensdk></videopageinfo></weappinfo><statextstr></statextstr><musicShareItem><musicDuration>0</musicDuration></musicShareItem><findernamecard><username></username><avatar><![CDATA[]]></avatar><nickname></nickname><auth_job></auth_job><auth_icon>0</auth_icon><auth_icon_url></auth_icon_url></findernamecard><finderEndorsement><scene><![CDATA[0]]></scene></finderEndorsement><directshare>0</directshare><gamecenter><namecard><iconUrl></iconUrl><name></name><desc></desc><tail></tail><jumpUrl></jumpUrl></namecard></gamecenter><patMsg><chatUser></chatUser><records><recordNum>0</recordNum></records></patMsg><websearch><rec_category>0</rec_category><channelId>0</channelId></websearch></appmsg></msg>","","~SEMI_XML~","{","","","497","","-1","","0","0"
"2533","2340303239566517593","1","4","0","","1619191615000","wxid_o1ftbileig8i21","没有呀","","","{","","","497","","-1","","710479393","0"
"2534","8411299044127615150","1","2","1","","1620469514000","wxid_o1ftbileig8i21","[裂开]","","","{","","","497","","-1","","710492555","0"
"2535","451168757659585826","1","2","1","","1620469525000","wxid_o1ftbileig8i21","原来前面不温柔呢[无语]","","","{","","","497","","-1","","710492556","0"
"2536","6946972181960826199","1","4","0","","1620469585000","wxid_o1ftbileig8i21","啊，有吗[皱眉]","","","{","","","497","","-1","","710492557","0"
"2537","9198252092074618125","1","4","0","","1620469604000","wxid_o1ftbileig8i21","我感觉还好呀，只是说以后更好点儿","","","{","","","497","","-1","","710492559","0"
"2538","826465864008090269","1","2","1","","1620469611000","wxid_o1ftbileig8i21","哦，怪我，没见  更  ","","","{","","","497","","-1","","710492560","0"
"2539","3159040925894080719","1","2","1","","1620469631000","wxid_o1ftbileig8i21","哎呀，现在都让我如痴如醉了，这更温柔了还让我咋整","","","{","","","497","","-1","","710492561","0"
"2540","7567577407912703320","1","4","0","","1620469703000","wxid_o1ftbileig8i21","哈哈哈，不用咋整，只要不心猿意马，喜欢上你们学校或者单位上哪个漂亮小姐姐却没告诉我就行[偷笑]","","","{","","","497","","-1","","710492567","0"
"2541","5202644828581635764","1","2","1","","1620469723000","wxid_o1ftbileig8i21","切","","","{","","","497","","-1","","710492569","0"
"2542","1658215880749903415","1","4","0","","1620469787000","wxid_o1ftbileig8i21","咋啦","","","{","","","497","","-1","","710492570","0"
"2543","7342778882835780024","1","4","0","","1620469792000","wxid_o1ftbileig8i21","很难吗","","","{","","","497","","-1","","710492571","0"
"2544","7871864162201222107","1","2","1","","1620469792001","wxid_o1ftbileig8i21","真没安全感","","","{","","","497","","-1","","710492572","0"
"2545","8675461902382737038","1","4","0","","1620469823000","wxid_o1ftbileig8i21","[捂脸]","","","{","","","497","","-1","","710492574","0"
"2546","5947190461025977233","1","2","1","","1620469862000","wxid_o1ftbileig8i21","我看着就像那么花心的人嘛","","","{","","","497","","-1","","710492576","0"
"2547","5541097332747112096","1","2","1","","1620469868000","wxid_o1ftbileig8i21","[皱眉]","","","{","","","497","","-1","","710492577","0"
"2548","5816458908782897821","1","4","0","","1620469990000","wxid_o1ftbileig8i21","哈哈那倒没[皱眉]只是觉得本来人也不可能一直喜欢一个人","","","{","","","497","","-1","","710492582","0"
"2549","5632124637982966520","1","2","1","","1620470019000","wxid_o1ftbileig8i21","幸亏你现在不在我巴掌范围以内","","","{","","","497","","-1","","710492584","0"
"2550","3273178434143288559","1","2","1","","1620470037000","wxid_o1ftbileig8i21","这种话都敢说出口","","","{","","","497","","-1","","710492585","0"
"2551","1671866450785768943","1","4","0","","1620470038000","wxid_o1ftbileig8i21","咋啦你还真要家暴我啊[皱眉][皱眉]","","","{","","","497","","-1","","710492586","0"
"2552","9187333887210744189","1","2","1","","1620470057000","wxid_o1ftbileig8i21","呦","","","{","","","497","","-1","","710492587","0"
"2553","2970633675830783147","1","2","1","","1620470065000","wxid_o1ftbileig8i21","都和我 家 了？","","","{","","","497","","-1","","710492588","0"
"2554","7677882915964909730","1","4","0","","1620470098000","wxid_o1ftbileig8i21","重点在这里吗，重点在后面那个字[皱眉]","","","{","","","497","","-1","","710492589","0"
"2555","7765951885467245621","1","2","1","","1620470138000","wxid_o1ftbileig8i21","我还是关注前面那个","","","{","","","497","","-1","","710492591","0"
"2556","4708197020586735781","1","4","0","","1620470145000","wxid_o1ftbileig8i21","你真要有这个倾向，那我这体育贼差的人也要跑的飞快了[旺柴]","","","{","","","497","","-1","","710492593","0"
"2557","4304263119670187850","1","2","1","","1620470156000","wxid_o1ftbileig8i21","哈哈哈","","","{","","","497","","-1","","710492594","0"
"2558","3796651513487134060","1","2","1","","1620470173000","wxid_o1ftbileig8i21","我像是那样的人吗","","","{","","","497","","-1","","710492595","0"
"2559","5975755108164823500","1","4","0","","1620470247000","wxid_o1ftbileig8i21","这个可以从长相中看出来吗[皱眉]","","","{","","","497","","-1","","710492596","0"
"2560","4095716475548857112","1","2","1","","1620470256000","wxid_o1ftbileig8i21","相由心生嘛","","","{","","","497","","-1","","710492598","0"
"2561","4405093976140772098","1","4","0","","1620470369000","wxid_o1ftbileig8i21","也不一定呀，万一是长相可爱，内心比较霸道的呢[旺柴]","","","{","","","497","","-1","","710492600","0"
"2562","3919650496332951595","1","2","1","","1620470387000","wxid_o1ftbileig8i21","那你岂不是赚了，一个对象顶俩","","","{","","","497","","-1","","710492602","0"
"2563","6931289060465621220","1","2","1","","1620470395000","wxid_o1ftbileig8i21","要啥有啥","","","{","","","497","","-1","","710492603","0"
"2564","3339855490746242263","1","4","0","","1620470438000","wxid_o1ftbileig8i21","哈哈哈","","","{","","","497","","-1","","710492604","0"
"2565","924742559322393888","1","4","0","","1620470464000","wxid_o1ftbileig8i21","霸道挺好的，但并不想被打[皱眉]","","","{","","","497","","-1","","710492606","0"
"2566","6844162953125385548","1","4","0","","1620470476000","wxid_o1ftbileig8i21","特别我有时候很容易说欠揍的话[捂脸]","","","{","","","497","","-1","","710492608","0"
"2567","5090977321780131904","1","2","1","","1620470486000","wxid_o1ftbileig8i21","你这真是，脑瓜子一天都在想什么","","","{","","","497","","-1","","710492609","0"
"2568","236157724731316733","1","2","1","","1620470499000","wxid_o1ftbileig8i21","全是极端思想","","","{","","","497","","-1","","710492610","0"
"2569","1692978098411713743","1","2","1","","1620470525000","wxid_o1ftbileig8i21","你咋不憧憬我会对你多好呢","","","{","","","497","","-1","","710492611","0"
"2570","1456118838686883534","1","4","0","","1620470549000","wxid_o1ftbileig8i21","啊可以这么憧憬吗","","","{","","","497","","-1","","710492612","0"
"2571","3839426633033997953","1","2","1","","1620470572000","wxid_o1ftbileig8i21","难道你要想我以后揍不揍你？","","","{","","","497","","-1","","710492614","0"
"2572","6211971267340037404","1","4","0","","1620470596000","wxid_o1ftbileig8i21","[捂脸][捂脸][捂脸]没有呀，就觉得你挺严厉有些时候","","","{","","","497","","-1","","710492615","0"
